lat,lon,sst_c,chl_mg_m3,depth_m,salinity_psu,wind_speed_kmh,wind_direction_deg,wave_height_m,current_velocity_kmh,current_direction_deg,img_0,img_1,img_2,img_3,img_4,img_5,img_6,img_7,img_8,img_9,img_10,img_11,img_12,img_13,img_14,img_15,temporal_0,temporal_1,temporal_2,temporal_3,temporal_4,temporal_5,temporal_6,temporal_7,hsi,si_sst,si_chl,si_depth,suitability_pred,risk_score
6.5,99.0,30.823,0.29011452,-65.39,32.316,12.0,111.0,0.8,2.1,15.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.9972294712761274,0.9916884138283821,1.0,1.0,0.9989075940861915,0.21333333333333332
6.5,99.5,30.579,0.428846,-6.93,31.40775,12.1,111.0,0.48,1.6,0.0,-0.04781715199351311,-0.018934939056634903,-0.046778298914432526,-0.012134845368564129,-0.04707324504852295,0.005896607879549265,0.029265398159623146,0.04503370076417923,0.0013387793442234397,-0.027069920673966408,-0.013341367244720459,-0.03715593367815018,-0.004191911313682795,0.016821200028061867,0.10164721310138702,0.04142451286315918,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.9998336148731727,0.9995008446195183,1.0,1.0,0.9965573495130319,0.16066666666666668
6.5,102.0,30.517,0.19853291,-10.12,31.40325,10.0,203.0,0.22,1.3,124.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.999988307607237,0.9999768802672652,0.9999880425544458,1.0,0.9998495175573404,0.10333333333333333
6.5,102.5,31.032,0.2146519,-36.27,32.052,7.4,227.0,0.3,2.2,125.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9925374948612906,0.977612484583872,1.0,1.0,0.9945282812436956,0.09933333333333333
6.5,103.0,30.883,0.22791333,-49.28,32.35275,7.9,237.0,0.32,2.6,155.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9961111559875162,0.9883334679625486,1.0,1.0,0.9964892816898046,0.10600000000000001
6.5,103.5,29.592,0.23526956,-48.7,32.564750000000004,5.4,222.0,0.4,1.1,72.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9998153769665837,0.10266666666666667
6.5,104.0,29.167,0.28321597,-56.69,32.95625,6.6,213.0,0.48,0.8,135.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9997858040251885,0.124
6.5,104.5,29.656,0.18719524,-64.06,33.21725,12.7,210.0,0.52,0.8,63.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9996965051389921,1.0,0.9990895154169762,1.0,0.9998603833719429,0.17133333333333334
6.5,105.0,29.913,0.18817368,-53.16,33.28875,15.1,218.0,0.66,1.0,149.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9997410971819077,1.0,0.9992232915457235,1.0,0.9998648871053776,0.21066666666666667
6.5,105.5,29.931,0.16758192,-51.31,33.331,13.7,231.0,0.64,1.3,172.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9980595001215686,1.0,0.994178500364706,1.0,0.9987434119746269,0.198
7.0,97.0,30.3,0.15839465,-1052.56,33.14475,2.3,45.0,1.04,0.6,108.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.6634764979664681,1.0,0.9904293972728558,9.662654870019052e-08,0.6660146273374714,0.18866666666666668
7.0,97.5,30.186,0.16064349,-591.78,33.0235,2.1,75.0,0.98,0.7,76.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.6748141392829622,1.0,0.9914317249321765,0.033010692916710244,0.6746828003806045,0.17733333333333334
7.0,98.0,29.538,0.1818244,-314.66,32.9005,2.8,18.0,0.96,0.5,90.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.9149400577374748,1.0,0.9981663918097086,0.7466537814027157,0.9162520167776413,0.17866666666666667
7.0,98.5,29.943,0.22580107,-95.53,32.9105,3.9,66.0,0.92,1.1,72.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,1.0,1.0,1.0,1.0,0.9998396987406689,0.17933333333333334
7.0,99.0,30.382,0.23827785,-48.42,32.3035,4.4,81.0,0.86,1.0,31.0,-0.059755194932222366,-0.05180525779724121,-0.05603727698326111,-0.031669359654188156,-0.0605759434401989,-0.04561392217874527,-0.01843351684510708,0.012109695002436638,-0.030780350789427757,-0.07197527587413788,-0.08338397741317749,-0.055558763444423676,-0.04761139303445816,-0.026883909478783607,0.04965149238705635,0.02538875862956047,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,1.0,1.0,1.0,1.0,0.9998769569586728,0.1726666666666667
7.0,99.5,30.14,4.5859227,-8.09,31.403750000000002,8.5,73.0,0.3,0.7,0.0,-0.04781715199351311,-0.018934939056634903,-0.046778298914432526,-0.012134845368564129,-0.04707324504852295,0.005896607879549265,0.029265398159623146,0.04503370076417923,0.0013387793442234397,-0.027069920673966408,-0.013341367244720459,-0.03715593367815018,-0.004191911313682795,0.016821200028061867,0.10164721310138702,0.04142451286315918,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.6666666666666666,1.0,5.245120414579305e-41,1.0,0.6421960386368296,0.10666666666666666
7.0,101.5,30.051,0.20473629,-8.26,31.4155,9.4,180.0,0.26,0.6,124.0,-0.04781715199351311,-0.018934939056634903,-0.046778298914432526,-0.012134845368564129,-0.04707324504852295,0.005896607879549265,0.029265398159623146,0.04503370076417923,0.0013387793442234397,-0.027069920673966408,-0.013341367244720459,-0.03715593367815018,-0.004191911313682795,0.016821200028061867,0.10164721310138702,0.04142451286315918,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,1.0,1.0,1.0,1.0,0.9998673989466905,0.106
7.0,102.0,30.416,0.17208295,-27.46,31.856,1.9,236.0,0.32,1.3,146.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,0.9985598576331292,1.0,0.9956795728993874,1.0,0.9987264304882902,0.066
7.0,102.5,30.728,0.19152488,-36.91,32.08475,1.5,263.0,0.34,2.2,145.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9984836508526014,0.9958499155009948,0.9996010370568091,1.0,0.9988378785721862,0.06666666666666667
7.0,103.0,30.198,0.20165652,-50.65,32.228249999999996,4.5,227.0,0.38,2.3,151.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9998141134606263,0.09333333333333334
7.0,103.5,29.841,0.23046766,-49.4,32.49525,6.9,197.0,0.42,1.6,90.0,-0.04774337261915207,-0.07830377668142319,-0.057565607130527496,-0.07932938635349274,-0.07519041001796722,-0.03727773576974869,-0.04146481305360794,-0.012135393917560577,-0.03562931343913078,-0.017454683780670166,-0.07323628664016724,-0.0012322351103648543,-0.05214046686887741,-0.012941723689436913,-0.02562369965016842,-0.0702393427491188,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.999821415148119,0.11599999999999999
7.0,104.0,29.098,0.1952113,-49.41,32.938,9.2,183.0,0.48,1.5,111.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.999957536690688,1.0,0.9998726100720638,1.0,0.9998441376551929,0.14133333333333334
7.0,104.5,29.451,0.18773724,-55.72,33.20825,11.3,197.0,0.52,0.6,108.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9997216435422615,1.0,0.9991649306267845,1.0,0.9998499045355881,0.162
7.0,105.0,29.786,0.1825182,-49.26,33.283249999999995,15.1,219.0,0.64,1.2,117.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.999434529564942,1.0,0.9983035886948264,1.0,0.999489218123986,0.20733333333333334
7.0,105.5,29.664,0.17836826,-44.86,33.3075,13.0,233.0,0.64,1.5,150.0,0.09878428280353546,0.07746206223964691,0.06336764246225357,0.05532929301261902,0.11635775864124298,0.13763615489006042,0.06712358444929123,0.13386043906211853,0.06521643698215485,0.0155863668769598,0.09279042482376099,0.07825148850679398,0.08690764009952545,0.06739823520183563,0.19534021615982056,0.11337251961231232,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9991345842991349,1.0,0.9974037528974048,1.0,0.999329927451117,0.19333333333333336
7.5,97.0,30.028,0.14996366,-736.12,33.15,8.4,247.0,1.14,0.2,90.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.6626233789045098,1.0,0.9861871992836955,0.0016829374298338853,0.663442322480112,0.24599999999999997
7.5,97.5,30.239,0.15438014,-505.6,33.133250000000004,3.4,227.0,1.06,0.5,45.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.7046717694227022,1.0,0.9885045192151031,0.12551078905300322,0.7039335663990339,0.19933333333333333
7.5,98.0,29.787,0.19730127,-208.72,33.15275,1.5,256.0,1.04,0.6,56.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.9994237411660057,1.0,0.9999595389096114,0.998311684588406,0.9995673671828559,0.18333333333333335
7.5,98.5,29.699,0.356258,-26.42,32.60375,4.4,351.0,0.86,0.9,11.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,1.0,1.0,1.0,1.0,0.9998795029745314,0.1726666666666667
7.5,99.0,30.001,1.1445608,-12.41,31.64,5.6,40.0,0.52,0.9,349.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,0.19519637525081635,-0.3930048942565918,0.07022123783826828,0.32749804854393005,-0.4890846908092499,0.24724970757961273,-0.06295481324195862,-0.393743634223938,0.6998165606542684,1.0,0.0994496819628053,1.0,0.699713345261934,0.124
7.5,101.0,30.127,0.29482713,-27.08,31.511499999999998,3.0,147.0,0.36,0.3,135.0,0.07398585975170135,0.0747469812631607,0.08830089867115021,0.06678158044815063,0.12492740154266357,0.029325509443879128,0.025030668824911118,0.20107416808605194,0.07760671526193619,0.024386007338762283,0.028278416022658348,0.0265315230935812,0.056870341300964355,0.042178455740213394,0.15975156426429749,0.09194155037403107,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,1.0,1.0,1.0,1.0,0.9997849444565973,0.08
7.5,101.5,30.29,0.19783564,-40.55,31.6525,1.8,53.0,0.4,0.6,162.0,0.07398585975170135,0.0747469812631607,0.08830089867115021,0.06678158044815063,0.12492740154266357,0.029325509443879128,0.025030668824911118,0.20107416808605194,0.07760671526193619,0.024386007338762283,0.028278416022658348,0.0265315230935812,0.056870341300964355,0.042178455740213394,0.15975156426429749,0.09194155037403107,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,0.9999913251976773,1.0,0.9999739755930319,1.0,0.9997992050607064,0.07866666666666666
7.5,102.0,30.303,0.2172842,-45.57,31.8415,3.3,49.0,0.4,1.6,153.0,-0.03874647617340088,-0.06357238441705704,0.01303585059940815,-0.03209789842367172,-0.07420238107442856,-0.0209439005702734,-0.021279973909258842,0.05206649377942085,-0.01550744753330946,0.0032448291312903166,-0.02148960530757904,0.003711707191541791,-0.003335756715387106,0.01128394901752472,0.05144524574279785,-0.05243558809161186,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,1.0,1.0,1.0,1.0,0.9998121514472061,0.08866666666666667
7.5,102.5,30.389,0.20847136,-54.31,31.976499999999998,1.3,360.0,0.42,2.3,151.0,-0.03874647617340088,-0.06357238441705704,0.01303585059940815,-0.03209789842367172,-0.07420238107442856,-0.0209439005702734,-0.021279973909258842,0.05206649377942085,-0.01550744753330946,0.0032448291312903166,-0.02148960530757904,0.003711707191541791,-0.003335756715387106,0.01128394901752472,0.05144524574279785,-0.05243558809161186,-0.5702201724052429,-0.630698561668396,-0.05650382861495018,-0.5069231390953064,0.5095397233963013,-0.0985405221581459,0.34090331196784973,0.4468808174133301,1.0,1.0,1.0,1.0,0.9998284285971225,0.07866666666666666
7.5,103.0,30.462,0.19696619,-56.45,32.1275,2.7,157.0,0.42,2.1,149.0,-0.03874647617340088,-0.06357238441705704,0.01303585059940815,-0.03209789842367172,-0.07420238107442856,-0.0209439005702734,-0.021279973909258842,0.05206649377942085,-0.01550744753330946,0.0032448291312903166,-0.02148960530757904,0.003711707191541791,-0.003335756715387106,0.01128394901752472,0.05144524574279785,-0.05243558809161186,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9999829559855474,1.0,0.9999488679566425,1.0,0.9997945131385796,0.088
7.5,103.5,29.638,0.18559323,-59.82,32.376,3.5,168.0,0.46,1.5,159.0,-0.03874647617340088,-0.06357238441705704,0.01303585059940815,-0.03209789842367172,-0.07420238107442856,-0.0209439005702734,-0.021279973909258842,0.05206649377942085,-0.01550744753330946,0.0032448291312903166,-0.02148960530757904,0.003711707191541791,-0.003335756715387106,0.01128394901752472,0.05144524574279785,-0.05243558809161186,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9996158603635498,1.0,0.9988475810906495,1.0,0.9997661493467592,0.1
7.5,104.0,28.894,0.22464454,-48.27,32.958375000000004,7.7,171.0,0.5,1.8,101.0,0.007110173813998699,0.024056527763605118,-0.01865844428539276,0.005103083793073893,-0.006415520794689655,0.014515918679535389,0.048444777727127075,0.07011690735816956,0.0032967389561235905,-0.008348925039172173,0.0564337857067585,-0.03817678987979889,-0.01987890712916851,0.056867919862270355,0.13154026865959167,0.04680594056844711,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,0.9997005079572024,0.9991015238716074,1.0,1.0,0.9998322317022522,0.13466666666666666
7.5,104.5,29.225,0.3005856,-43.47,33.1345,10.3,195.0,0.56,1.5,126.0,0.007110173813998699,0.024056527763605118,-0.01865844428539276,0.005103083793073893,-0.006415520794689655,0.014515918679535389,0.048444777727127075,0.07011690735816956,0.0032967389561235905,-0.008348925039172173,0.0564337857067585,-0.03817678987979889,-0.01987890712916851,0.056867919862270355,0.13154026865959167,0.04680594056844711,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9998188544947134,0.162
7.5,105.0,29.286,0.42467391,-37.56,33.21425,6.7,232.0,0.62,1.9,124.0,0.007110173813998699,0.024056527763605118,-0.01865844428539276,0.005103083793073893,-0.006415520794689655,0.014515918679535389,0.048444777727127075,0.07011690735816956,0.0032967389561235905,-0.008348925039172173,0.0564337857067585,-0.03817678987979889,-0.01987890712916851,0.056867919862270355,0.13154026865959167,0.04680594056844711,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9997746928972847,0.148
7.5,105.5,29.575,0.41607684,-34.76,33.262,14.1,239.0,0.64,1.9,139.0,0.007110173813998699,0.024056527763605118,-0.01865844428539276,0.005103083793073893,-0.006415520794689655,0.014515918679535389,0.048444777727127075,0.07011690735816956,0.0032967389561235905,-0.008348925039172173,0.0564337857067585,-0.03817678987979889,-0.01987890712916851,0.056867919862270355,0.13154026865959167,0.04680594056844711,0.0066403537057340145,-0.004903870634734631,-0.22924749553203583,-0.35892170667648315,0.6617975234985352,0.6714184284210205,0.8546256422996521,-0.2334562987089157,1.0,1.0,1.0,1.0,0.9998086666654818,0.20066666666666666
8.0,97.0,29.504,0.14168027,-534.6,33.335499999999996,17.9,230.0,1.32,0.5,45.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,-0.43730294704437256,-0.5184686183929443,0.30808189511299133,-0.08901706337928772,-0.0002357288176426664,0.3843054175376892,-0.3128143548965454,-0.6047720909118652,0.6881210305058746,1.0,0.9812818958976508,0.08308119561997286,0.6880820197962654,0.3393333333333333
8.0,97.5,29.756,0.16519603,-395.8,33.261250000000004,6.9,227.0,1.24,0.6,18.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,-0.43730294704437256,-0.5184686183929443,0.30808189511299133,-0.08901706337928772,-0.0002357288176426664,0.3843054175376892,-0.3128143548965454,-0.6047720909118652,0.806625461714629,1.0,0.9932930574597975,0.42658332768408963,0.8074868779957535,0.25266666666666665
8.0,98.0,29.969,0.17759675,-100.92,33.0195,2.9,223.0,1.16,0.8,45.0,0.09388643503189087,0.058972664177417755,0.04473918676376343,0.023563450202345848,0.14115869998931885,0.02200884185731411,-0.0012992664705961943,0.11185693740844727,0.019310155883431435,-0.011857589706778526,0.04781905189156532,-0.012536411173641682,0.06688730418682098,-0.029435470700263977,0.1079021543264389,0.14786174893379211,-0.43730294704437256,-0.5184686183929443,0.30808189511299133,-0.08901706337928772,-0.0002357288176426664,0.3843054175376892,-0.3128143548965454,-0.6047720909118652,0.999071839791483,1.0,0.9972155193744487,1.0,0.9992671143488824,0.21266666666666667
