time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2026-07-15T09:00:00Z,7.0,105.0,29.786
2026-07-15T09:00:00Z,7.0,105.5,29.664
2026-07-15T09:00:00Z,7.0,106.0,30.027
2026-07-15T09:00:00Z,7.5,97.0,30.028
2026-07-15T09:00:00Z,7.5,97.5,30.239
2026-07-15T09:00:00Z,7.5,98.0,29.787
2026-07-15T09:00:00Z,7.5,98.5,29.698999999999998
2026-07-15T09:00:00Z,7.5,99.0,30.001
2026-07-15T09:00:00Z,7.5,99.5,NaN
2026-07-15T09:00:00Z,7.5,100.0,NaN
2026-07-15T09:00:00Z,7.5,100.5,30.018
2026-07-15T09:00:00Z,7.5,101.0,30.127
2026-07-15T09:00:00Z,7.5,101.5,30.29
2026-07-15T09:00:00Z,7.5,102.0,30.303
2026-07-15T09:00:00Z,7.5,102.5,30.389
2026-07-15T09:00:00Z,7.5,103.0,30.462
2026-07-15T09:00:00Z,7.5,103.5,29.637999999999998
2026-07-15T09:00:00Z,7.5,104.0,28.894
2026-07-15T09:00:00Z,7.5,104.5,29.225
2026-07-15T09:00:00Z,7.5,105.0,29.286
2026-07-15T09:00:00Z,7.5,105.5,29.575
2026-07-15T09:00:00Z,7.5,106.0,29.681
2026-07-15T09:00:00Z,8.0,97.0,29.504
2026-07-15T09:00:00Z,8.0,97.5,29.756
2026-07-15T09:00:00Z,8.0,98.0,29.969
2026-07-15T09:00:00Z,8.0,98.5,29.672
2026-07-15T09:00:00Z,8.0,99.0,NaN
2026-07-15T09:00:00Z,8.0,99.5,NaN
2026-07-15T09:00:00Z,8.0,100.0,NaN
2026-07-15T09:00:00Z,8.0,100.5,30.101
2026-07-15T09:00:00Z,8.0,101.0,30.6
2026-07-15T09:00:00Z,8.0,101.5,30.593
2026-07-15T09:00:00Z,8.0,102.0,30.704
2026-07-15T09:00:00Z,8.0,102.5,30.352
2026-07-15T09:00:00Z,8.0,103.0,30.299
2026-07-15T09:00:00Z,8.0,103.5,29.405
2026-07-15T09:00:00Z,8.0,104.0,29.570999999999998
2026-07-15T09:00:00Z,8.0,104.5,29.273
2026-07-15T09:00:00Z,8.0,105.0,29.208
2026-07-15T09:00:00Z,8.0,105.5,29.789
2026-07-15T09:00:00Z,8.0,106.0,29.703
2026-07-15T09:00:00Z,8.5,97.0,28.683
2026-07-15T09:00:00Z,8.5,97.5,29.143
2026-07-15T09:00:00Z,8.5,98.0,29.521
2026-07-15T09:00:00Z,8.5,98.5,NaN
2026-07-15T09:00:00Z,8.5,99.0,NaN
2026-07-15T09:00:00Z,8.5,99.5,NaN
2026-07-15T09:00:00Z,8.5,100.0,NaN
2026-07-15T09:00:00Z,8.5,100.5,30.177
2026-07-15T09:00:00Z,8.5,101.0,30.328
2026-07-15T09:00:00Z,8.5,101.5,30.275
2026-07-15T09:00:00Z,8.5,102.0,30.364
2026-07-15T09:00:00Z,8.5,102.5,30.105
2026-07-15T09:00:00Z,8.5,103.0,29.755
