time,latitude,longitude,analysed_sst
2026-03-24T09:00:00Z,6.0,98.0,31.076999999999998
2026-03-25T09:00:00Z,6.0,98.0,30.937
2026-03-26T09:00:00Z,6.0,98.0,30.162
2026-03-27T09:00:00Z,6.0,98.0,30.521
2026-03-28T09:00:00Z,6.0,98.0,30.53
2026-03-29T09:00:00Z,6.0,98.0,31.076
2026-03-30T09:00:00Z,6.0,98.0,30.892
2026-03-31T09:00:00Z,6.0,98.0,30.895
2026-04-01T09:00:00Z,6.0,98.0,31.272
2026-04-02T09:00:00Z,6.0,98.0,31.153
2026-04-03T09:00:00Z,6.0,98.0,30.971
2026-04-04T09:00:00Z,6.0,98.0,30.968
2026-04-05T09:00:00Z,6.0,98.0,31.037
2026-04-06T09:00:00Z,6.0,98.0,30.566
2026-04-07T09:00:00Z,6.0,98.0,30.292
2026-04-08T09:00:00Z,6.0,98.0,30.371000000000002
2026-04-09T09:00:00Z,6.0,98.0,30.522
2026-04-10T09:00:00Z,6.0,98.0,30.415
2026-04-11T09:00:00Z,6.0,98.0,30.44
2026-04-12T09:00:00Z,6.0,98.0,30.448
2026-04-13T09:00:00Z,6.0,98.0,30.46
2026-04-14T09:00:00Z,6.0,98.0,30.633
2026-04-15T09:00:00Z,6.0,98.0,30.69
2026-04-16T09:00:00Z,6.0,98.0,30.63
2026-04-17T09:00:00Z,6.0,98.0,30.712
2026-04-18T09:00:00Z,6.0,98.0,31.142
2026-04-19T09:00:00Z,6.0,98.0,31.511
2026-04-20T09:00:00Z,6.0,98.0,31.374000000000002
2026-04-21T09:00:00Z,6.0,98.0,31.478
2026-04-22T09:00:00Z,6.0,98.0,31.528
2026-04-23T09:00:00Z,6.0,98.0,31.418
2026-04-24T09:00:00Z,6.0,98.0,31.386
2026-04-25T09:00:00Z,6.0,98.0,31.265
2026-04-26T09:00:00Z,6.0,98.0,31.223
2026-04-27T09:00:00Z,6.0,98.0,31.299
2026-04-28T09:00:00Z,6.0,98.0,31.299
2026-04-29T09:00:00Z,6.0,98.0,31.499000000000002
2026-04-30T09:00:00Z,6.0,98.0,31.645
2026-05-01T09:00:00Z,6.0,98.0,31.284
2026-05-02T09:00:00Z,6.0,98.0,31.198
2026-05-03T09:00:00Z,6.0,98.0,31.062
2026-05-04T09:00:00Z,6.0,98.0,31.604
2026-05-05T09:00:00Z,6.0,98.0,31.798000000000002
2026-05-06T09:00:00Z,6.0,98.0,31.759
2026-05-07T09:00:00Z,6.0,98.0,31.572
2026-05-08T09:00:00Z,6.0,98.0,30.972
2026-05-09T09:00:00Z,6.0,98.0,31.319
2026-05-10T09:00:00Z,6.0,98.0,31.306
2026-05-11T09:00:00Z,6.0,98.0,31.239
2026-05-12T09:00:00Z,6.0,98.0,31.3
2026-05-13T09:00:00Z,6.0,98.0,31.37
2026-05-14T09:00:00Z,6.0,98.0,31.061
2026-05-15T09:00:00Z,6.0,98.0,31.028
2026-05-16T09:00:00Z,6.0,98.0,30.973
2026-05-17T09:00:00Z,6.0,98.0,30.934
2026-05-18T09:00:00Z,6.0,98.0,30.877
2026-05-19T09:00:00Z,6.0,98.0,30.892
2026-05-20T09:00:00Z,6.0,98.0,31.0
2026-05-21T09:00:00Z,6.0,98.0,31.332
2026-05-22T09:00:00Z,6.0,98.0,31.463
2026-05-23T09:00:00Z,6.0,98.0,31.507
2026-05-24T09:00:00Z,6.0,98.0,31.493000000000002
2026-05-25T09:00:00Z,6.0,98.0,30.96
2026-05-26T09:00:00Z,6.0,98.0,30.881
2026-05-27T09:00:00Z,6.0,98.0,30.552
2026-05-28T09:00:00Z,6.0,98.0,30.572
2026-05-29T09:00:00Z,6.0,98.0,30.741
2026-05-30T09:00:00Z,6.0,98.0,30.776
2026-05-31T09:00:00Z,6.0,98.0,31.004
2026-06-01T09:00:00Z,6.0,98.0,31.314
2026-06-02T09:00:00Z,6.0,98.0,30.029
2026-06-03T09:00:00Z,6.0,98.0,30.341
2026-06-04T09:00:00Z,6.0,98.0,31.126
2026-06-05T09:00:00Z,6.0,98.0,31.167
2026-06-06T09:00:00Z,6.0,98.0,31.244
2026-06-07T09:00:00Z,6.0,98.0,31.265
2026-06-08T09:00:00Z,6.0,98.0,31.303
2026-06-09T09:00:00Z,6.0,98.0,31.117
2026-06-10T09:00:00Z,6.0,98.0,30.838
2026-06-11T09:00:00Z,6.0,98.0,30.731
2026-06-12T09:00:00Z,6.0,98.0,30.619
2026-06-13T09:00:00Z,6.0,98.0,30.45
2026-06-14T09:00:00Z,6.0,98.0,30.436
2026-06-15T09:00:00Z,6.0,98.0,30.52
2026-06-16T09:00:00Z,6.0,98.0,30.205
2026-06-17T09:00:00Z,6.0,98.0,30.08
2026-06-18T09:00:00Z,6.0,98.0,30.097
2026-06-19T09:00:00Z,6.0,98.0,30.169
2026-06-20T09:00:00Z,6.0,98.0,30.235
2026-06-21T09:00:00Z,6.0,98.0,30.253
2026-06-22T09:00:00Z,6.0,98.0,30.235
2026-06-23T09:00:00Z,6.0,98.0,30.322
2026-06-24T09:00:00Z,6.0,98.0,30.642
2026-06-25T09:00:00Z,6.0,98.0,30.264
2026-06-26T09:00:00Z,6.0,98.0,30.16
2026-06-27T09:00:00Z,6.0,98.0,30.097
2026-06-28T09:00:00Z,6.0,98.0,30.262
2026-06-29T09:00:00Z,6.0,98.0,31.112000000000002
2026-06-30T09:00:00Z,6.0,98.0,31.118000000000002
2026-07-01T09:00:00Z,6.0,98.0,31.015
2026-07-02T09:00:00Z,6.0,98.0,30.825
2026-07-03T09:00:00Z,6.0,98.0,30.983
2026-07-04T09:00:00Z,6.0,98.0,31.158
2026-07-05T09:00:00Z,6.0,98.0,31.127
2026-07-06T09:00:00Z,6.0,98.0,30.714
2026-07-07T09:00:00Z,6.0,98.0,30.53
2026-07-08T09:00:00Z,6.0,98.0,31.171
2026-07-09T09:00:00Z,6.0,98.0,31.695
2026-07-10T09:00:00Z,6.0,98.0,31.631
2026-07-11T09:00:00Z,6.0,98.0,30.965
2026-07-12T09:00:00Z,6.0,98.0,30.445
2026-07-13T09:00:00Z,6.0,98.0,30.038
2026-07-14T09:00:00Z,6.0,98.0,29.907
