time,altitude,latitude,longitude,chlor_a
UTC,m,degrees_north,degrees_east,mg m^-3
2026-06-14T12:00:00Z,0.0,6.693749999999996,102.84374999999997,0.22791333
2026-06-14T12:00:00Z,0.0,6.693749999999996,103.33124999999998,0.23526956
2026-06-14T12:00:00Z,0.0,6.693749999999996,103.81874999999998,0.28321597
2026-06-14T12:00:00Z,0.0,6.693749999999996,104.30624999999998,0.18719524
2026-06-14T12:00:00Z,0.0,6.693749999999996,104.79374999999997,0.18817368
2026-06-14T12:00:00Z,0.0,6.693749999999996,105.28124999999997,0.16758192
2026-06-14T12:00:00Z,0.0,6.693749999999996,105.76874999999998,0.17096147
2026-06-14T12:00:00Z,0.0,6.206249999999996,96.99374999999998,0.18037282
2026-06-14T12:00:00Z,0.0,6.206249999999996,97.48124999999997,0.16064475
2026-06-14T12:00:00Z,0.0,6.206249999999996,97.96874999999997,0.34147575
2026-06-14T12:00:00Z,0.0,6.206249999999996,98.45624999999998,0.30979112
2026-06-14T12:00:00Z,0.0,6.206249999999996,98.94374999999998,0.21081437
2026-06-14T12:00:00Z,0.0,6.206249999999996,99.43124999999998,0.28249577
2026-06-14T12:00:00Z,0.0,6.206249999999996,99.91874999999997,1.4003252
2026-06-14T12:00:00Z,0.0,6.206249999999996,100.40624999999997,NaN
2026-06-14T12:00:00Z,0.0,6.206249999999996,100.89374999999998,NaN
2026-06-14T12:00:00Z,0.0,6.206249999999996,101.38124999999998,NaN
2026-06-14T12:00:00Z,0.0,6.206249999999996,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,6.206249999999996,102.35624999999997,2.5007637
2026-06-14T12:00:00Z,0.0,6.206249999999996,102.84374999999997,0.27312732
2026-06-14T12:00:00Z,0.0,6.206249999999996,103.33124999999998,0.2351171
2026-06-14T12:00:00Z,0.0,6.206249999999996,103.81874999999998,0.24783415
2026-06-14T12:00:00Z,0.0,6.206249999999996,104.30624999999998,0.19106868
2026-06-14T12:00:00Z,0.0,6.206249999999996,104.79374999999997,0.13964558
2026-06-14T12:00:00Z,0.0,6.206249999999996,105.28124999999997,0.16225663
2026-06-14T12:00:00Z,0.0,6.206249999999996,105.76874999999998,0.122578874
2026-06-14T12:00:00Z,0.0,5.7187499999999964,96.99374999999998,0.15961292
2026-06-14T12:00:00Z,0.0,5.7187499999999964,97.48124999999997,0.17147541
2026-06-14T12:00:00Z,0.0,5.7187499999999964,97.96874999999997,0.4117306
2026-06-14T12:00:00Z,0.0,5.7187499999999964,98.45624999999998,0.2872088
2026-06-14T12:00:00Z,0.0,5.7187499999999964,98.94374999999998,0.28638142
2026-06-14T12:00:00Z,0.0,5.7187499999999964,99.43124999999998,0.25131467
2026-06-14T12:00:00Z,0.0,5.7187499999999964,99.91874999999997,0.30146876
2026-06-14T12:00:00Z,0.0,5.7187499999999964,100.40624999999997,NaN
2026-06-14T12:00:00Z,0.0,5.7187499999999964,100.89374999999998,NaN
2026-06-14T12:00:00Z,0.0,5.7187499999999964,101.38124999999998,NaN
2026-06-14T12:00:00Z,0.0,5.7187499999999964,101.86874999999998,NaN
2026-06-14T12:00:00Z,0.0,5.7187499999999964,102.35624999999997,NaN
